category,io_file,line_in_file,position_in_file,component,old_row,new_row
input,plant_parms.sft,6,4,chg_typ,,"{'Line in File': '6', 'Position in File': '4', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'chg_typ', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,5,neg,,"{'Line in File': '6', 'Position in File': '5', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'neg', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,6,pos,,"{'Line in File': '6', 'Position in File': '6', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'pos', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,7,lo,,"{'Line in File': '6', 'Position in File': '7', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'lo', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,8,up,,"{'Line in File': '6', 'Position in File': '8', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'up', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_chg'}"
input,plants.plt,3,1,plantnm,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'plantnm', 'Type': 'character(len=40)', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '1', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'plantnm', 'Type': 'character(len=40)', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,10,laimx1,"{'Line in File': '3', 'Position in File': '10', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laimx1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '10', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laimx1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,11,frgrw2,"{'Line in File': '3', 'Position in File': '11', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frgrw2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '11', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frgrw2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,12,laimx2,"{'Line in File': '3', 'Position in File': '12', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laimx2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '12', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laimx2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,13,dlai,"{'Line in File': '3', 'Position in File': '13', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'dlai', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '13', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'dlai', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,14,dlai_rate,"{'Line in File': '3', 'Position in File': '14', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'dlai_rate', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '14', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'dlai_rate', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,15,chtmx,"{'Line in File': '3', 'Position in File': '15', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'chtmx', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '15', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'chtmx', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,16,rdmx,"{'Line in File': '3', 'Position in File': '16', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rdmx', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '16', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rdmx', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,17,t_opt,"{'Line in File': '3', 'Position in File': '17', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 't_opt', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '17', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 't_opt', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,18,t_base,"{'Line in File': '3', 'Position in File': '18', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 't_base', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '18', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 't_base', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,19,cnyld,"{'Line in File': '3', 'Position in File': '19', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'cnyld', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '19', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'cnyld', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,2,typ,"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'typ', 'Type': 'character(len=18)', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '2', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'typ', 'Type': 'character(len=18)', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,20,cpyld,"{'Line in File': '3', 'Position in File': '20', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'cpyld', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '20', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'cpyld', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,21,pltnfr1,"{'Line in File': '3', 'Position in File': '21', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '21', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,22,pltnfr2,"{'Line in File': '3', 'Position in File': '22', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '22', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,23,pltnfr3,"{'Line in File': '3', 'Position in File': '23', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr3', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '23', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr3', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,24,pltpfr1,"{'Line in File': '3', 'Position in File': '24', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '24', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,25,pltpfr2,"{'Line in File': '3', 'Position in File': '25', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '25', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,26,pltpfr3,"{'Line in File': '3', 'Position in File': '26', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr3', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '26', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr3', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,27,wsyf,"{'Line in File': '3', 'Position in File': '27', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'wsyf', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '27', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'wsyf', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,28,usle_c,"{'Line in File': '3', 'Position in File': '28', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'usle_c', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '28', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'usle_c', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,29,gsi,"{'Line in File': '3', 'Position in File': '29', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'gsi', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '29', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'gsi', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,3,trig,"{'Line in File': '3', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'trig', 'Type': 'character(len=18)', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '3', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'trig', 'Type': 'character(len=18)', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,30,vpdfr,"{'Line in File': '3', 'Position in File': '30', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'vpdfr', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '30', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'vpdfr', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,31,gmaxfr,"{'Line in File': '3', 'Position in File': '31', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'gmaxfr', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '31', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'gmaxfr', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,32,wavp,"{'Line in File': '3', 'Position in File': '32', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'wavp', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '32', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'wavp', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,33,co2hi,"{'Line in File': '3', 'Position in File': '33', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'co2hi', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '33', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'co2hi', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,34,bioehi,"{'Line in File': '3', 'Position in File': '34', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'bioehi', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '34', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'bioehi', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,35,rsdco_pl,"{'Line in File': '3', 'Position in File': '35', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsdco_pl', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '35', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsdco_pl', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,36,alai_min,"{'Line in File': '3', 'Position in File': '36', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'alai_min', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '36', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'alai_min', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,37,laixco_tree,"{'Line in File': '3', 'Position in File': '37', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laixco_tree', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '37', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laixco_tree', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,38,mat_yrs,"{'Line in File': '3', 'Position in File': '38', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'mat_yrs', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '38', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'mat_yrs', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,39,bmx_peren,"{'Line in File': '3', 'Position in File': '39', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'bmx_peren', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '39', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'bmx_peren', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,4,nfix_co,"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'nfix_co', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '4', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'nfix_co', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,40,ext_coef,"{'Line in File': '3', 'Position in File': '40', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'ext_coef', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '40', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'ext_coef', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,41,leaf_tov_min,"{'Line in File': '3', 'Position in File': '41', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'leaf_tov_min', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '41', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'leaf_tov_min', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,42,leaf_tov_max,"{'Line in File': '3', 'Position in File': '42', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'leaf_tov_max', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '42', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'leaf_tov_max', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,43,bm_dieoff,"{'Line in File': '3', 'Position in File': '43', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'bm_dieoff', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '43', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'bm_dieoff', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,44,rsr1,"{'Line in File': '3', 'Position in File': '44', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsr1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '44', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsr1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,45,rsr2,"{'Line in File': '3', 'Position in File': '45', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsr2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '45', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsr2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,46,pop1,"{'Line in File': '3', 'Position in File': '46', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pop1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '46', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pop1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,47,frlai1,"{'Line in File': '3', 'Position in File': '47', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frlai1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '47', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frlai1', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,48,pop2,"{'Line in File': '3', 'Position in File': '48', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pop2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '48', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pop2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,49,frlai2,"{'Line in File': '3', 'Position in File': '49', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frlai2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '49', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frlai2', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,5,days_mat,"{'Line in File': '3', 'Position in File': '5', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'days_mat', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '5', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'days_mat', 'Type': 'integer', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,50,frsw_gro,"{'Line in File': '3', 'Position in File': '50', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frsw_gro', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '50', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frsw_gro', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,51,aeration,"{'Line in File': '3', 'Position in File': '51', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'aeration', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '51', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'aeration', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,52,rsd_pctcov,"{'Line in File': '3', 'Position in File': '52', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsd_pctcov', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '52', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsd_pctcov', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,53,rsd_covfac,"{'Line in File': '3', 'Position in File': '53', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsd_covfac', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '53', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rsd_covfac', 'Type': 'real', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,54,meta_frac,,"{'Line in File': '3', 'Position in File': '54', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'res_part_fracs', 'Component': 'meta_frac', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,55,str_frac,,"{'Line in File': '3', 'Position in File': '55', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'res_part_fracs', 'Component': 'str_frac', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,56,lig_frac,,"{'Line in File': '3', 'Position in File': '56', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'res_part_fracs', 'Component': 'lig_frac', 'Type': 'unknown', 'Dimensions': '-', 'Swat_codetype': 'in_parmdb'}"
