Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
124,SIMULATION,print.prt,print_prt,pco%water_allo%a,pco%water_allo%a,unique,5,23,derived_type,pco%water_allo%a,pco%water_allo%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
125,SIMULATION,print.prt,print_prt,pco%wb_lsu%d,pco%wb_lsu%d,unique,2,24,derived_type,pco%wb_lsu%d,pco%wb_lsu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
126,SIMULATION,print.prt,print_prt,pco%wb_lsu%m,pco%wb_lsu%m,unique,3,24,derived_type,pco%wb_lsu%m,pco%wb_lsu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
127,SIMULATION,print.prt,print_prt,pco%wb_lsu%y,pco%wb_lsu%y,unique,4,24,derived_type,pco%wb_lsu%y,pco%wb_lsu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
128,SIMULATION,print.prt,print_prt,pco%wb_lsu%a,pco%wb_lsu%a,unique,5,24,derived_type,pco%wb_lsu%a,pco%wb_lsu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
129,SIMULATION,print.prt,print_prt,pco%nb_lsu%d,pco%nb_lsu%d,unique,2,25,derived_type,pco%nb_lsu%d,pco%nb_lsu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
130,SIMULATION,print.prt,print_prt,pco%nb_lsu%m,pco%nb_lsu%m,unique,3,25,derived_type,pco%nb_lsu%m,pco%nb_lsu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
131,SIMULATION,print.prt,print_prt,pco%nb_lsu%y,pco%nb_lsu%y,unique,4,25,derived_type,pco%nb_lsu%y,pco%nb_lsu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
132,SIMULATION,print.prt,print_prt,pco%nb_lsu%a,pco%nb_lsu%a,unique,5,25,derived_type,pco%nb_lsu%a,pco%nb_lsu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
133,SIMULATION,print.prt,print_prt,pco%ls_lsu%d,pco%ls_lsu%d,unique,2,26,derived_type,pco%ls_lsu%d,pco%ls_lsu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
134,SIMULATION,print.prt,print_prt,pco%ls_lsu%m,pco%ls_lsu%m,unique,3,26,derived_type,pco%ls_lsu%m,pco%ls_lsu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
135,SIMULATION,print.prt,print_prt,pco%ls_lsu%y,pco%ls_lsu%y,unique,4,26,derived_type,pco%ls_lsu%y,pco%ls_lsu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
136,SIMULATION,print.prt,print_prt,pco%ls_lsu%a,pco%ls_lsu%a,unique,5,26,derived_type,pco%ls_lsu%a,pco%ls_lsu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
137,SIMULATION,print.prt,print_prt,pco%pw_lsu%d,pco%pw_lsu%d,unique,2,27,derived_type,pco%pw_lsu%d,pco%pw_lsu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
138,SIMULATION,print.prt,print_prt,pco%pw_lsu%m,pco%pw_lsu%m,unique,3,27,derived_type,pco%pw_lsu%m,pco%pw_lsu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
139,SIMULATION,print.prt,print_prt,pco%pw_lsu%y,pco%pw_lsu%y,unique,4,27,derived_type,pco%pw_lsu%y,pco%pw_lsu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
140,SIMULATION,print.prt,print_prt,pco%pw_lsu%a,pco%pw_lsu%a,unique,5,27,derived_type,pco%pw_lsu%a,pco%pw_lsu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
141,SIMULATION,print.prt,print_prt,pco%wb_hru%d,pco%wb_hru%d,unique,2,28,derived_type,pco%wb_hru%d,pco%wb_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
142,SIMULATION,print.prt,print_prt,pco%wb_hru%m,pco%wb_hru%m,unique,3,28,derived_type,pco%wb_hru%m,pco%wb_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
143,SIMULATION,print.prt,print_prt,pco%wb_hru%y,pco%wb_hru%y,unique,4,28,derived_type,pco%wb_hru%y,pco%wb_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
144,SIMULATION,print.prt,print_prt,pco%wb_hru%a,pco%wb_hru%a,unique,5,28,derived_type,pco%wb_hru%a,pco%wb_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
145,SIMULATION,print.prt,print_prt,pco%nb_hru%d,pco%nb_hru%d,unique,2,29,derived_type,pco%nb_hru%d,pco%nb_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
146,SIMULATION,print.prt,print_prt,pco%nb_hru%m,pco%nb_hru%m,unique,3,29,derived_type,pco%nb_hru%m,pco%nb_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
147,SIMULATION,print.prt,print_prt,pco%nb_hru%y,pco%nb_hru%y,unique,4,29,derived_type,pco%nb_hru%y,pco%nb_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
148,SIMULATION,print.prt,print_prt,pco%nb_hru%a,pco%nb_hru%a,unique,5,29,derived_type,pco%nb_hru%a,pco%nb_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
149,SIMULATION,print.prt,print_prt,pco%ls_hru%d,pco%ls_hru%d,unique,2,30,derived_type,pco%ls_hru%d,pco%ls_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
150,SIMULATION,print.prt,print_prt,pco%ls_hru%m,pco%ls_hru%m,unique,3,30,derived_type,pco%ls_hru%m,pco%ls_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
151,SIMULATION,print.prt,print_prt,pco%ls_hru%y,pco%ls_hru%y,unique,4,30,derived_type,pco%ls_hru%y,pco%ls_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
152,SIMULATION,print.prt,print_prt,pco%ls_hru%a,pco%ls_hru%a,unique,5,30,derived_type,pco%ls_hru%a,pco%ls_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
153,SIMULATION,print.prt,print_prt,pco%pw_hru%d,pco%pw_hru%d,unique,2,31,derived_type,pco%pw_hru%d,pco%pw_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
154,SIMULATION,print.prt,print_prt,pco%pw_hru%m,pco%pw_hru%m,unique,3,31,derived_type,pco%pw_hru%m,pco%pw_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
155,SIMULATION,print.prt,print_prt,pco%pw_hru%y,pco%pw_hru%y,unique,4,31,derived_type,pco%pw_hru%y,pco%pw_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
156,SIMULATION,print.prt,print_prt,pco%pw_hru%a,pco%pw_hru%a,unique,5,31,derived_type,pco%pw_hru%a,pco%pw_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
157,SIMULATION,print.prt,print_prt,pco%wb_sd%d,pco%wb_sd%d,unique,2,32,derived_type,pco%wb_sd%d,pco%wb_sd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
158,SIMULATION,print.prt,print_prt,pco%wb_sd%m,pco%wb_sd%m,unique,3,32,derived_type,pco%wb_sd%m,pco%wb_sd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
159,SIMULATION,print.prt,print_prt,pco%wb_sd%y,pco%wb_sd%y,unique,4,32,derived_type,pco%wb_sd%y,pco%wb_sd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
160,SIMULATION,print.prt,print_prt,pco%wb_sd%a,pco%wb_sd%a,unique,5,32,derived_type,pco%wb_sd%a,pco%wb_sd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
161,SIMULATION,print.prt,print_prt,pco%nb_sd%d,pco%nb_sd%d,unique,2,33,derived_type,pco%nb_sd%d,pco%nb_sd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
162,SIMULATION,print.prt,print_prt,pco%nb_sd%m,pco%nb_sd%m,unique,3,33,derived_type,pco%nb_sd%m,pco%nb_sd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
163,SIMULATION,print.prt,print_prt,pco%nb_sd%y,pco%nb_sd%y,unique,4,33,derived_type,pco%nb_sd%y,pco%nb_sd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
164,SIMULATION,print.prt,print_prt,pco%nb_sd%a,pco%nb_sd%a,unique,5,33,derived_type,pco%nb_sd%a,pco%nb_sd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
165,SIMULATION,print.prt,print_prt,pco%ls_sd%d,pco%ls_sd%d,unique,2,34,derived_type,pco%ls_sd%d,pco%ls_sd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
166,SIMULATION,print.prt,print_prt,pco%ls_sd%m,pco%ls_sd%m,unique,3,34,derived_type,pco%ls_sd%m,pco%ls_sd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
167,SIMULATION,print.prt,print_prt,pco%ls_sd%y,pco%ls_sd%y,unique,4,34,derived_type,pco%ls_sd%y,pco%ls_sd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
168,SIMULATION,print.prt,print_prt,pco%ls_sd%a,pco%ls_sd%a,unique,5,34,derived_type,pco%ls_sd%a,pco%ls_sd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
169,SIMULATION,print.prt,print_prt,pco%pw_sd%d,pco%pw_sd%d,unique,2,35,derived_type,pco%pw_sd%d,pco%pw_sd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
170,SIMULATION,print.prt,print_prt,pco%pw_sd%m,pco%pw_sd%m,unique,3,35,derived_type,pco%pw_sd%m,pco%pw_sd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
171,SIMULATION,print.prt,print_prt,pco%pw_sd%y,pco%pw_sd%y,unique,4,35,derived_type,pco%pw_sd%y,pco%pw_sd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
172,SIMULATION,print.prt,print_prt,pco%pw_sd%a,pco%pw_sd%a,unique,5,35,derived_type,pco%pw_sd%a,pco%pw_sd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
173,SIMULATION,print.prt,print_prt,pco%chan%d,pco%chan%d,unique,2,36,derived_type,pco%chan%d,pco%chan%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
174,SIMULATION,print.prt,print_prt,pco%chan%m,pco%chan%m,unique,3,36,derived_type,pco%chan%m,pco%chan%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
175,SIMULATION,print.prt,print_prt,pco%chan%y,pco%chan%y,unique,4,36,derived_type,pco%chan%y,pco%chan%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
176,SIMULATION,print.prt,print_prt,pco%chan%a,pco%chan%a,unique,5,36,derived_type,pco%chan%a,pco%chan%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
177,SIMULATION,print.prt,print_prt,pco%sd_chan%d,pco%sd_chan%d,unique,2,37,derived_type,pco%sd_chan%d,pco%sd_chan%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
178,SIMULATION,print.prt,print_prt,pco%sd_chan%m,pco%sd_chan%m,unique,3,37,derived_type,pco%sd_chan%m,pco%sd_chan%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
179,SIMULATION,print.prt,print_prt,pco%sd_chan%y,pco%sd_chan%y,unique,4,37,derived_type,pco%sd_chan%y,pco%sd_chan%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
180,SIMULATION,print.prt,print_prt,pco%sd_chan%a,pco%sd_chan%a,unique,5,37,derived_type,pco%sd_chan%a,pco%sd_chan%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
181,SIMULATION,print.prt,print_prt,pco%aqu%d,pco%aqu%d,unique,2,38,derived_type,pco%aqu%d,pco%aqu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
182,SIMULATION,print.prt,print_prt,pco%aqu%m,pco%aqu%m,unique,3,38,derived_type,pco%aqu%m,pco%aqu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
183,SIMULATION,print.prt,print_prt,pco%aqu%y,pco%aqu%y,unique,4,38,derived_type,pco%aqu%y,pco%aqu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
184,SIMULATION,print.prt,print_prt,pco%aqu%a,pco%aqu%a,unique,5,38,derived_type,pco%aqu%a,pco%aqu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
185,SIMULATION,print.prt,print_prt,pco%res%d,pco%res%d,unique,2,39,derived_type,pco%res%d,pco%res%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
186,SIMULATION,print.prt,print_prt,pco%res%m,pco%res%m,unique,3,39,derived_type,pco%res%m,pco%res%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
187,SIMULATION,print.prt,print_prt,pco%res%y,pco%res%y,unique,4,39,derived_type,pco%res%y,pco%res%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
188,SIMULATION,print.prt,print_prt,pco%res%a,pco%res%a,unique,5,39,derived_type,pco%res%a,pco%res%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
189,SIMULATION,print.prt,print_prt,pco%recall%d,pco%recall%d,unique,2,40,derived_type,pco%recall%d,pco%recall%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
190,SIMULATION,print.prt,print_prt,pco%recall%m,pco%recall%m,unique,3,40,derived_type,pco%recall%m,pco%recall%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
191,SIMULATION,print.prt,print_prt,pco%recall%y,pco%recall%y,unique,4,40,derived_type,pco%recall%y,pco%recall%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
192,SIMULATION,print.prt,print_prt,pco%recall%a,pco%recall%a,unique,5,40,derived_type,pco%recall%a,pco%recall%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
193,SIMULATION,print.prt,print_prt,pco%hyd%d,pco%hyd%d,unique,2,41,derived_type,pco%hyd%d,pco%hyd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
194,SIMULATION,print.prt,print_prt,pco%hyd%m,pco%hyd%m,unique,3,41,derived_type,pco%hyd%m,pco%hyd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
195,SIMULATION,print.prt,print_prt,pco%hyd%y,pco%hyd%y,unique,4,41,derived_type,pco%hyd%y,pco%hyd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
196,SIMULATION,print.prt,print_prt,pco%hyd%a,pco%hyd%a,unique,5,41,derived_type,pco%hyd%a,pco%hyd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
197,SIMULATION,print.prt,print_prt,pco%ru%d,pco%ru%d,unique,2,42,derived_type,pco%ru%d,pco%ru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
198,SIMULATION,print.prt,print_prt,pco%ru%m,pco%ru%m,unique,3,42,derived_type,pco%ru%m,pco%ru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
199,SIMULATION,print.prt,print_prt,pco%ru%y,pco%ru%y,unique,4,42,derived_type,pco%ru%y,pco%ru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
200,SIMULATION,print.prt,print_prt,pco%ru%a,pco%ru%a,unique,5,42,derived_type,pco%ru%a,pco%ru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
201,SIMULATION,print.prt,print_prt,pco%pest%d,pco%pest%d,unique,2,43,derived_type,pco%pest%d,pco%pest%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
202,SIMULATION,print.prt,print_prt,pco%pest%m,pco%pest%m,unique,3,43,derived_type,pco%pest%m,pco%pest%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
203,SIMULATION,print.prt,print_prt,pco%pest%y,pco%pest%y,unique,4,43,derived_type,pco%pest%y,pco%pest%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
204,SIMULATION,print.prt,print_prt,pco%pest%a,pco%pest%a,unique,5,43,derived_type,pco%pest%a,pco%pest%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
205,SIMULATION,print.prt,print_prt,pco%salt_basin%d,pco%salt_basin%d,unique,2,44,derived_type,pco%salt_basin%d,pco%salt_basin%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
206,SIMULATION,print.prt,print_prt,pco%salt_basin%m,pco%salt_basin%m,unique,3,44,derived_type,pco%salt_basin%m,pco%salt_basin%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
207,SIMULATION,print.prt,print_prt,pco%salt_basin%y,pco%salt_basin%y,unique,4,44,derived_type,pco%salt_basin%y,pco%salt_basin%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
208,SIMULATION,print.prt,print_prt,pco%salt_basin%a,pco%salt_basin%a,unique,5,44,derived_type,pco%salt_basin%a,pco%salt_basin%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
209,SIMULATION,print.prt,print_prt,pco%salt_hru%d,pco%salt_hru%d,unique,2,45,derived_type,pco%salt_hru%d,pco%salt_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
210,SIMULATION,print.prt,print_prt,pco%salt_hru%m,pco%salt_hru%m,unique,3,45,derived_type,pco%salt_hru%m,pco%salt_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
211,SIMULATION,print.prt,print_prt,pco%salt_hru%y,pco%salt_hru%y,unique,4,45,derived_type,pco%salt_hru%y,pco%salt_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
212,SIMULATION,print.prt,print_prt,pco%salt_hru%a,pco%salt_hru%a,unique,5,45,derived_type,pco%salt_hru%a,pco%salt_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
213,SIMULATION,print.prt,print_prt,pco%salt_ru%d,pco%salt_ru%d,unique,2,46,derived_type,pco%salt_ru%d,pco%salt_ru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
214,SIMULATION,print.prt,print_prt,pco%salt_ru%m,pco%salt_ru%m,unique,3,46,derived_type,pco%salt_ru%m,pco%salt_ru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
215,SIMULATION,print.prt,print_prt,pco%salt_ru%y,pco%salt_ru%y,unique,4,46,derived_type,pco%salt_ru%y,pco%salt_ru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
216,SIMULATION,print.prt,print_prt,pco%salt_ru%a,pco%salt_ru%a,unique,5,46,derived_type,pco%salt_ru%a,pco%salt_ru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
217,SIMULATION,print.prt,print_prt,pco%salt_aqu%d,pco%salt_aqu%d,unique,2,47,derived_type,pco%salt_aqu%d,pco%salt_aqu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
218,SIMULATION,print.prt,print_prt,pco%salt_aqu%m,pco%salt_aqu%m,unique,3,47,derived_type,pco%salt_aqu%m,pco%salt_aqu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
219,SIMULATION,print.prt,print_prt,pco%salt_aqu%y,pco%salt_aqu%y,unique,4,47,derived_type,pco%salt_aqu%y,pco%salt_aqu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
220,SIMULATION,print.prt,print_prt,pco%salt_aqu%a,pco%salt_aqu%a,unique,5,47,derived_type,pco%salt_aqu%a,pco%salt_aqu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
221,SIMULATION,print.prt,print_prt,pco%salt_chn%d,pco%salt_chn%d,unique,2,48,derived_type,pco%salt_chn%d,pco%salt_chn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
222,SIMULATION,print.prt,print_prt,pco%salt_chn%m,pco%salt_chn%m,unique,3,48,derived_type,pco%salt_chn%m,pco%salt_chn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
223,SIMULATION,print.prt,print_prt,pco%salt_chn%y,pco%salt_chn%y,unique,4,48,derived_type,pco%salt_chn%y,pco%salt_chn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
224,SIMULATION,print.prt,print_prt,pco%salt_chn%a,pco%salt_chn%a,unique,5,48,derived_type,pco%salt_chn%a,pco%salt_chn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
225,SIMULATION,print.prt,print_prt,pco%salt_res%d,pco%salt_res%d,unique,2,49,derived_type,pco%salt_res%d,pco%salt_res%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
226,SIMULATION,print.prt,print_prt,pco%salt_res%m,pco%salt_res%m,unique,3,49,derived_type,pco%salt_res%m,pco%salt_res%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
227,SIMULATION,print.prt,print_prt,pco%salt_res%y,pco%salt_res%y,unique,4,49,derived_type,pco%salt_res%y,pco%salt_res%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
228,SIMULATION,print.prt,print_prt,pco%salt_res%a,pco%salt_res%a,unique,5,49,derived_type,pco%salt_res%a,pco%salt_res%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
229,SIMULATION,print.prt,print_prt,pco%salt_wet%d,pco%salt_wet%d,unique,2,50,derived_type,pco%salt_wet%d,pco%salt_wet%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
230,SIMULATION,print.prt,print_prt,pco%salt_wet%m,pco%salt_wet%m,unique,3,50,derived_type,pco%salt_wet%m,pco%salt_wet%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
231,SIMULATION,print.prt,print_prt,pco%salt_wet%y,pco%salt_wet%y,unique,4,50,derived_type,pco%salt_wet%y,pco%salt_wet%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
232,SIMULATION,print.prt,print_prt,pco%salt_wet%a,pco%salt_wet%a,unique,5,50,derived_type,pco%salt_wet%a,pco%salt_wet%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
233,SIMULATION,print.prt,print_prt,pco%cs_basin%d,pco%cs_basin%d,unique,2,51,derived_type,pco%cs_basin%d,pco%cs_basin%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
234,SIMULATION,print.prt,print_prt,pco%cs_basin%m,pco%cs_basin%m,unique,3,51,derived_type,pco%cs_basin%m,pco%cs_basin%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
235,SIMULATION,print.prt,print_prt,pco%cs_basin%y,pco%cs_basin%y,unique,4,51,derived_type,pco%cs_basin%y,pco%cs_basin%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
236,SIMULATION,print.prt,print_prt,pco%cs_basin%a,pco%cs_basin%a,unique,5,51,derived_type,pco%cs_basin%a,pco%cs_basin%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
237,SIMULATION,print.prt,print_prt,pco%cs_hru%d,pco%cs_hru%d,unique,2,52,derived_type,pco%cs_hru%d,pco%cs_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
238,SIMULATION,print.prt,print_prt,pco%cs_hru%m,pco%cs_hru%m,unique,3,52,derived_type,pco%cs_hru%m,pco%cs_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes
