Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
860,GENERAL,recall.con,recall,mo,mo,delimited,47,47,recall,mo,mo parameter from recall.con via recall_read,no,none,string,0,999,default,yes
861,GENERAL,recall.con,recall,day_mo,day_mo,delimited,48,48,recall,day_mo,day_mo parameter from recall.con via recall_read,no,none,integer,1,9999,1,yes
862,GENERAL,recall.con,recall,iyr,iyr,delimited,49,49,recall,iyr,iyr parameter from recall.con via recall_read,no,none,integer,1,9999,1,yes
863,GENERAL,recall.con,recall,ob_typ,ob_typ,delimited,50,50,recall,ob_typ,ob_typ parameter from recall.con via recall_read,no,none,string,0,999,default,yes
864,GENERAL,recall.con,recall,ob_name,ob_name,delimited,51,51,recall,ob_name,ob_name parameter from recall.con via recall_read,no,none,string,0,999,default,yes
865,GENERAL,recall.con,recall,recall%hd,recall%hd,delimited,52,52,recall,"recall(i)%hd(mo1,iyrs)",recall%hd parameter from recall.con via recall_read,no,none,string,0,999,default,yes
866,GENERAL,recall.con,recall,jday,jday,delimited,53,53,recall,jday,jday parameter from recall.con via recall_read,no,none,integer,1,9999,1,yes
867,GENERAL,recall.con,recall,mo,mo,delimited,54,54,recall,mo,mo parameter from recall.con via recall_read,no,none,string,0,999,default,yes
868,GENERAL,recall.con,recall,day_mo,day_mo,delimited,55,55,recall,day_mo,day_mo parameter from recall.con via recall_read,no,none,integer,1,9999,1,yes
869,GENERAL,recall.con,recall,iyr,iyr,delimited,56,56,recall,iyr,iyr parameter from recall.con via recall_read,no,none,integer,1,9999,1,yes
870,GENERAL,recall.con,recall,ob_typ,ob_typ,delimited,57,57,recall,ob_typ,ob_typ parameter from recall.con via recall_read,no,none,string,0,999,default,yes
871,GENERAL,recall.con,recall,ob_name,ob_name,delimited,58,58,recall,ob_name,ob_name parameter from recall.con via recall_read,no,none,string,0,999,default,yes
872,GENERAL,recall.con,recall,ht1,ht1,delimited,59,59,recall,ht1,ht1 parameter from recall.con via recall_read,no,none,string,0,999,default,yes
873,GENERAL,recall.con,recall,iyr,iyr,delimited,60,60,recall,iyr,iyr parameter from recall.con via recall_read,no,none,integer,1,9999,1,yes
874,GENERAL,recall.con,recall,istep,istep,delimited,61,61,recall,istep,istep parameter from recall.con via recall_read,no,none,string,0,999,default,yes
875,GENERAL,recall.con,recall,iyr,iyr,delimited,62,62,recall,iyr,iyr parameter from recall.con via recall_read,no,none,integer,1,9999,1,yes
876,GENERAL,recall.con,recall,istep,istep,delimited,63,63,recall,istep,istep parameter from recall.con via recall_read,no,none,string,0,999,default,yes
877,GENERAL,recall.con,recall,recall%hd,recall%hd,delimited,64,64,recall,"recall(i)%hd(istep,iyrs)",recall%hd parameter from recall.con via recall_read,no,none,string,0,999,default,yes
878,GENERAL,recall.con,recall,recall%name,recall%name,delimited,65,65,recall,recall(i)%name,recall%name parameter from recall.con via recall_read,no,none,string,0,999,default,yes
879,GENERAL,recall.con,recall,recall%typ,recall%typ,delimited,66,66,recall,recall(i)%typ,recall%typ parameter from recall.con via recall_read,no,none,string,0,999,default,yes
880,GENERAL,recall.con,recall,recall%filename,recall%filename,delimited,67,67,recall,recall(i)%filename,recall%filename parameter from recall.con via recall_read,no,m,real,0,999,0,yes
881,GENERAL,recall.con,recall,rec_pest%name,rec_pest%name,delimited,68,68,recall,rec_pest(i)%name,rec_pest%name parameter from recall.con via recall_read,no,none,string,0,999,default,yes
882,GENERAL,recall.con,recall,rec_pest%typ,rec_pest%typ,delimited,69,69,recall,rec_pest(i)%typ,rec_pest%typ parameter from recall.con via recall_read,no,none,string,0,999,default,yes
883,GENERAL,recall.con,recall,rec_pest%filename,rec_pest%filename,delimited,70,70,recall,rec_pest(i)%filename,rec_pest%filename parameter from recall.con via recall_read,no,m,real,0,999,0,yes
884,HRU,recall.con,recall,hru_db%dbsc,hru_db%dbsc,delimited,71,71,recall,hru_db(i)%dbsc,hru_db%dbsc parameter from recall.con via hru_read,no,none,string,0,999,default,yes
885,CHANNEL,recall.con,recall,ch_dat_c,ch_dat_c,delimited,72,72,recall,ch_dat_c(ichi),ch_dat_c parameter from recall.con via ch_read,no,none,string,0,999,default,yes
886,GENERAL,exco.con,exco,exco_db,exco_db,delimited,1,1,exco,exco_db(ii),exco_db parameter from exco.con via exco_db_read,no,none,string,0,999,default,yes
887,RESERVOIR,exco.con,exco,res_dat_c,res_dat_c,delimited,2,2,exco,res_dat_c(ires),res_dat_c parameter from exco.con via res_read,no,none,string,0,999,default,yes
888,PESTICIDE,exco.con,exco,exco_pest_name,exco_pest_name,delimited,3,3,exco,exco_pest_name(ii),exco_pest_name parameter from exco.con via exco_read_pest,no,none,string,0,999,default,yes
889,PESTICIDE,exco.con,exco,"exco_pest%pest, ipest = 1, cs_db%num_pests","exco_pest%pest, ipest = 1, cs_db%num_pests",delimited,4,4,exco,"exco_pest(ii)%pest(ipest), ipest = 1, cs_db%num_pests","exco_pest%pest, ipest = 1, cs_db%num_pests parameter from exco.con via exco_read_pest",no,none,integer,1,9999,1,yes
890,HRU,exco.con,exco,hru_db%dbsc,hru_db%dbsc,delimited,5,5,exco,hru_db(i)%dbsc,hru_db%dbsc parameter from exco.con via hru_read,no,none,string,0,999,default,yes
891,GENERAL,exco.con,exco,namedum,namedum,delimited,6,6,exco,namedum,namedum parameter from exco.con via exco_read,no,none,string,0,999,default,yes
892,GENERAL,exco.con,exco,exco,exco,delimited,7,7,exco,exco(ii),exco parameter from exco.con via exco_read,no,none,string,0,999,default,yes
893,AQUIFER,exco.con,exco,aqudb,aqudb,delimited,8,8,exco,aqudb(i),aqudb parameter from exco.con via aqu_read,no,none,string,0,999,default,yes
894,GENERAL,exco.con,exco,exco_hmet_name,exco_hmet_name,delimited,9,9,exco,exco_hmet_name(ii),exco_hmet_name parameter from exco.con via exco_read_hmet,no,none,string,0,999,default,yes
895,GENERAL,exco.con,exco,"exco_hmet%hmet, ihmet = 1, cs_db%num_metals","exco_hmet%hmet, ihmet = 1, cs_db%num_metals",delimited,10,10,exco,"exco_hmet(ii)%hmet(ihmet), ihmet = 1, cs_db%num_metals","exco_hmet%hmet, ihmet = 1, cs_db%num_metals parameter from exco.con via exco_read_hmet",no,none,integer,1,9999,1,yes
896,GENERAL,exco.con,exco,exco_path_name,exco_path_name,delimited,11,11,exco,exco_path_name(ii),exco_path_name parameter from exco.con via exco_read_path,no,none,string,0,999,default,yes
897,GENERAL,exco.con,exco,"exco_path%path, ipath = 1, cs_db%num_paths","exco_path%path, ipath = 1, cs_db%num_paths",delimited,12,12,exco,"exco_path(ii)%path(ipath), ipath = 1, cs_db%num_paths","exco_path%path, ipath = 1, cs_db%num_paths parameter from exco.con via exco_read_path",no,none,integer,1,9999,1,yes
898,SALT,exco.con,exco,exco_salt_name,exco_salt_name,delimited,13,13,exco,exco_salt_name(ii),exco_salt_name parameter from exco.con via exco_read_salt,no,none,string,0,999,default,yes
899,SALT,exco.con,exco,"exco_salt%salt, isalt = 1, cs_db%num_salts","exco_salt%salt, isalt = 1, cs_db%num_salts",delimited,14,14,exco,"exco_salt(ii)%salt(isalt), isalt = 1, cs_db%num_salts","exco_salt%salt, isalt = 1, cs_db%num_salts parameter from exco.con via exco_read_salt",no,none,integer,1,9999,1,yes
900,CHANNEL,exco.con,exco,ch_dat_c,ch_dat_c,delimited,15,15,exco,ch_dat_c(ichi),ch_dat_c parameter from exco.con via ch_read,no,none,string,0,999,default,yes
901,GENERAL,exco.con,exco,exco_om_name,exco_om_name,delimited,16,16,exco,exco_om_name(ii),exco_om_name parameter from exco.con via exco_read_om,no,none,string,0,999,default,yes
902,GENERAL,exco.con,exco,exco,exco,delimited,17,17,exco,exco(ii),exco parameter from exco.con via exco_read_om,no,none,string,0,999,default,yes
903,HRU,delratio.con,delratio,hru_db%dbsc,hru_db%dbsc,delimited,1,1,delratio,hru_db(i)%dbsc,hru_db%dbsc parameter from delratio.con via hru_read,no,none,string,0,999,default,yes
904,RESERVOIR,delratio.con,delratio,res_dat_c,res_dat_c,delimited,2,2,delratio,res_dat_c(ires),res_dat_c parameter from delratio.con via res_read,no,none,string,0,999,default,yes
905,CHANNEL,delratio.con,delratio,ch_dat_c,ch_dat_c,delimited,3,3,delratio,ch_dat_c(ichi),ch_dat_c parameter from delratio.con via ch_read,no,none,string,0,999,default,yes
906,AQUIFER,delratio.con,delratio,aqudb,aqudb,delimited,4,4,delratio,aqudb(i),aqudb parameter from delratio.con via aqu_read,no,none,string,0,999,default,yes
907,HRU,outlet.con,outlet,hru_db%dbsc,hru_db%dbsc,delimited,1,1,outlet,hru_db(i)%dbsc,hru_db%dbsc parameter from outlet.con via hru_read,no,none,string,0,999,default,yes
908,RESERVOIR,outlet.con,outlet,res_dat_c,res_dat_c,delimited,2,2,outlet,res_dat_c(ires),res_dat_c parameter from outlet.con via res_read,no,none,string,0,999,default,yes
909,CHANNEL,outlet.con,outlet,ch_dat_c,ch_dat_c,delimited,3,3,outlet,ch_dat_c(ichi),ch_dat_c parameter from outlet.con via ch_read,no,none,string,0,999,default,yes
910,AQUIFER,outlet.con,outlet,aqudb,aqudb,delimited,4,4,outlet,aqudb(i),aqudb parameter from outlet.con via aqu_read,no,none,string,0,999,default,yes
911,HRU,chandeg.con,chandeg,hru_db%dbsc,hru_db%dbsc,delimited,1,1,chandeg,hru_db(i)%dbsc,hru_db%dbsc parameter from chandeg.con via hru_read,no,none,string,0,999,default,yes
912,RESERVOIR,chandeg.con,chandeg,res_dat_c,res_dat_c,delimited,2,2,chandeg,res_dat_c(ires),res_dat_c parameter from chandeg.con via res_read,no,none,string,0,999,default,yes
913,CHANNEL,chandeg.con,chandeg,ch_dat_c,ch_dat_c,delimited,3,3,chandeg,ch_dat_c(ichi),ch_dat_c parameter from chandeg.con via ch_read,no,none,string,0,999,default,yes
914,AQUIFER,chandeg.con,chandeg,aqudb,aqudb,delimited,4,4,chandeg,aqudb(i),aqudb parameter from chandeg.con via aqu_read,no,none,string,0,999,default,yes
915,CHANNEL,initial.cha,initial,ch_sed,ch_sed,delimited,1,1,initial,ch_sed(ich),ch_sed parameter from initial.cha via ch_read_sed,no,none,string,0,999,default,yes
916,AQUIFER,initial.cha,initial,aqu_init_dat_c_cs,aqu_init_dat_c_cs,delimited,2,2,initial,aqu_init_dat_c_cs(iaqu),aqu_init_dat_c_cs parameter from initial.cha via aqu_read_init_cs,no,none,string,0,999,default,yes
917,CHANNEL,initial.cha,initial,ch_init_cs,ch_init_cs,delimited,3,3,initial,ch_init_cs(ich),ch_init_cs parameter from initial.cha via ch_read_init_cs,no,none,string,0,999,default,yes
918,CHANNEL,initial.cha,initial,ch_hyd,ch_hyd,delimited,4,4,initial,ch_hyd(ich),ch_hyd parameter from initial.cha via ch_read_hyd,no,none,string,0,999,default,yes
919,CHANNEL,initial.cha,initial,ch_nut,ch_nut,delimited,5,5,initial,ch_nut(ich),ch_nut parameter from initial.cha via ch_read_nut,no,none,string,0,999,default,yes
920,CHANNEL,channel.cha,channel,ch_sed,ch_sed,delimited,1,1,channel,ch_sed(ich),ch_sed parameter from channel.cha via ch_read_sed,no,none,string,0,999,default,yes
921,CHANNEL,channel.cha,channel,ch_hyd,ch_hyd,delimited,2,2,channel,ch_hyd(ich),ch_hyd parameter from channel.cha via ch_read_hyd,no,none,string,0,999,default,yes
922,SALT,channel.cha,channel,salt_cha_ini%name,salt_cha_ini%name,delimited,3,3,channel,salt_cha_ini(isalti)%name,salt_cha_ini%name parameter from channel.cha via salt_cha_read,no,none,string,0,999,default,yes
923,SALT,channel.cha,channel,salt_cha_ini%conc,salt_cha_ini%conc,delimited,4,4,channel,salt_cha_ini(isalti)%conc,salt_cha_ini%conc parameter from channel.cha via salt_cha_read,no,none,string,0,999,default,yes
924,CHANNEL,channel.cha,channel,ch_nut,ch_nut,delimited,5,5,channel,ch_nut(ich),ch_nut parameter from channel.cha via ch_read_nut,no,none,string,0,999,default,yes
925,GENERAL,channel.cha,channel,cs_cha_ini%name,cs_cha_ini%name,delimited,6,6,channel,cs_cha_ini(icsi)%name,cs_cha_ini%name parameter from channel.cha via cs_cha_read,no,none,string,0,999,default,yes
926,GENERAL,channel.cha,channel,cs_cha_ini%conc,cs_cha_ini%conc,delimited,7,7,channel,cs_cha_ini(icsi)%conc,cs_cha_ini%conc parameter from channel.cha via cs_cha_read,no,none,string,0,999,default,yes
927,GENERAL,channel.cha,channel,cs_str_obs,cs_str_obs,delimited,8,8,channel,cs_str_obs(i),cs_str_obs parameter from channel.cha via cs_cha_read,no,none,string,0,999,default,yes
928,CHANNEL,hydrology.cha,hydrology,ch_nut,ch_nut,delimited,1,1,hydrology,ch_nut(ich),ch_nut parameter from hydrology.cha via ch_read_nut,no,none,string,0,999,default,yes
929,CHANNEL,hydrology.cha,hydrology,ch_hyd,ch_hyd,delimited,2,2,hydrology,ch_hyd(ich),ch_hyd parameter from hydrology.cha via ch_read_hyd,no,none,string,0,999,default,yes
930,CHANNEL,hydrology.cha,hydrology,ch_sed,ch_sed,delimited,3,3,hydrology,ch_sed(ich),ch_sed parameter from hydrology.cha via ch_read_sed,no,none,string,0,999,default,yes
931,CHANNEL,sediment.cha,sediment,ch_nut,ch_nut,delimited,1,1,sediment,ch_nut(ich),ch_nut parameter from sediment.cha via ch_read_nut,no,none,string,0,999,default,yes
932,CHANNEL,sediment.cha,sediment,ch_hyd,ch_hyd,delimited,2,2,sediment,ch_hyd(ich),ch_hyd parameter from sediment.cha via ch_read_hyd,no,none,string,0,999,default,yes
933,CHANNEL,sediment.cha,sediment,ch_sed,ch_sed,delimited,3,3,sediment,ch_sed(ich),ch_sed parameter from sediment.cha via ch_read_sed,no,none,string,0,999,default,yes
934,CHANNEL,nutrients.cha,nutrients,ch_nut,ch_nut,delimited,1,1,nutrients,ch_nut(ich),ch_nut parameter from nutrients.cha via ch_read_nut,no,none,string,0,999,default,yes
935,CHANNEL,nutrients.cha,nutrients,ch_hyd,ch_hyd,delimited,2,2,nutrients,ch_hyd(ich),ch_hyd parameter from nutrients.cha via ch_read_hyd,no,none,string,0,999,default,yes
936,CHANNEL,nutrients.cha,nutrients,ch_sed,ch_sed,delimited,3,3,nutrients,ch_sed(ich),ch_sed parameter from nutrients.cha via ch_read_sed,no,none,string,0,999,default,yes
937,GENERAL,nutrients.cha,nutrients,rte_nut,rte_nut,delimited,4,4,nutrients,rte_nut(ich),rte_nut parameter from nutrients.cha via rte_read_nut,no,none,string,0,999,default,yes
938,CHANNEL,channel-lte.cha,channel_lte,ch_nut,ch_nut,delimited,1,1,channel_lte,ch_nut(ich),ch_nut parameter from channel-lte.cha via ch_read_nut,no,none,string,0,999,default,yes
939,CHANNEL,channel-lte.cha,channel_lte,ch_hyd,ch_hyd,delimited,2,2,channel_lte,ch_hyd(ich),ch_hyd parameter from channel-lte.cha via ch_read_hyd,no,none,string,0,999,default,yes
940,CHANNEL,channel-lte.cha,channel_lte,ch_sed,ch_sed,delimited,3,3,channel_lte,ch_sed(ich),ch_sed parameter from channel-lte.cha via ch_read_sed,no,none,string,0,999,default,yes
941,CHANNEL,hyd-sed-lte.cha,hyd_sed_lte,ch_nut,ch_nut,delimited,1,1,hyd_sed_lte,ch_nut(ich),ch_nut parameter from hyd-sed-lte.cha via ch_read_nut,no,none,string,0,999,default,yes
942,CHANNEL,hyd-sed-lte.cha,hyd_sed_lte,ch_hyd,ch_hyd,delimited,2,2,hyd_sed_lte,ch_hyd(ich),ch_hyd parameter from hyd-sed-lte.cha via ch_read_hyd,no,none,string,0,999,default,yes
943,CHANNEL,hyd-sed-lte.cha,hyd_sed_lte,ch_sed,ch_sed,delimited,3,3,hyd_sed_lte,ch_sed(ich),ch_sed parameter from hyd-sed-lte.cha via ch_read_sed,no,none,string,0,999,default,yes
944,CHANNEL,temperature.cha,temperature,ch_nut,ch_nut,delimited,1,1,temperature,ch_nut(ich),ch_nut parameter from temperature.cha via ch_read_nut,no,none,string,0,999,default,yes
945,CHANNEL,temperature.cha,temperature,ch_hyd,ch_hyd,delimited,2,2,temperature,ch_hyd(ich),ch_hyd parameter from temperature.cha via ch_read_hyd,no,none,string,0,999,default,yes
946,CHANNEL,temperature.cha,temperature,ch_sed,ch_sed,delimited,3,3,temperature,ch_sed(ich),ch_sed parameter from temperature.cha via ch_read_sed,no,none,string,0,999,default,yes
947,AQUIFER,initial.res,initial,aqu_init_dat_c_cs,aqu_init_dat_c_cs,delimited,1,1,initial,aqu_init_dat_c_cs(iaqu),aqu_init_dat_c_cs parameter from initial.res via aqu_read_init_cs,no,none,string,0,999,default,yes
948,CHANNEL,initial.res,initial,ch_init_cs,ch_init_cs,delimited,2,2,initial,ch_init_cs(ich),ch_init_cs parameter from initial.res via ch_read_init_cs,no,none,string,0,999,default,yes
949,RESERVOIR,initial.res,initial,res_hyddb,res_hyddb,delimited,3,3,initial,res_hyddb(ires),res_hyddb parameter from initial.res via res_read_hyd,no,none,string,0,999,default,yes
950,RESERVOIR,initial.res,initial,res_nut,res_nut,delimited,4,4,initial,res_nut(ires),res_nut parameter from initial.res via res_read_nut,no,none,string,0,999,default,yes
951,RESERVOIR,initial.res,initial,res_sed,res_sed,delimited,5,5,initial,res_sed(ires),res_sed parameter from initial.res via res_read_sed,no,none,string,0,999,default,yes
952,RESERVOIR,reservoir.res,reservoir,res_hyddb,res_hyddb,delimited,1,1,reservoir,res_hyddb(ires),res_hyddb parameter from reservoir.res via res_read_hyd,no,none,string,0,999,default,yes
953,RESERVOIR,reservoir.res,reservoir,res_dat_c_cs,res_dat_c_cs,delimited,2,2,reservoir,res_dat_c_cs(ires),res_dat_c_cs parameter from reservoir.res via res_read_salt_cs,no,none,string,0,999,default,yes
954,RESERVOIR,reservoir.res,reservoir,res_nut,res_nut,delimited,3,3,reservoir,res_nut(ires),res_nut parameter from reservoir.res via res_read_nut,no,none,string,0,999,default,yes
955,RESERVOIR,reservoir.res,reservoir,res_sed,res_sed,delimited,4,4,reservoir,res_sed(ires),res_sed parameter from reservoir.res via res_read_sed,no,none,string,0,999,default,yes
956,RESERVOIR,hydrology.res,hydrology,res_sed,res_sed,delimited,1,1,hydrology,res_sed(ires),res_sed parameter from hydrology.res via res_read_sed,no,none,string,0,999,default,yes
957,RESERVOIR,hydrology.res,hydrology,res_nut,res_nut,delimited,2,2,hydrology,res_nut(ires),res_nut parameter from hydrology.res via res_read_nut,no,none,string,0,999,default,yes
958,RESERVOIR,hydrology.res,hydrology,res_hyddb,res_hyddb,delimited,3,3,hydrology,res_hyddb(ires),res_hyddb parameter from hydrology.res via res_read_hyd,no,none,string,0,999,default,yes
959,RESERVOIR,sediment.res,sediment,res_sed,res_sed,delimited,1,1,sediment,res_sed(ires),res_sed parameter from sediment.res via res_read_sed,no,none,string,0,999,default,yes
960,RESERVOIR,sediment.res,sediment,res_nut,res_nut,delimited,2,2,sediment,res_nut(ires),res_nut parameter from sediment.res via res_read_nut,no,none,string,0,999,default,yes
961,RESERVOIR,sediment.res,sediment,res_hyddb,res_hyddb,delimited,3,3,sediment,res_hyddb(ires),res_hyddb parameter from sediment.res via res_read_hyd,no,none,string,0,999,default,yes
962,RESERVOIR,nutrients.res,nutrients,res_sed,res_sed,delimited,1,1,nutrients,res_sed(ires),res_sed parameter from nutrients.res via res_read_sed,no,none,string,0,999,default,yes
963,RESERVOIR,nutrients.res,nutrients,res_nut,res_nut,delimited,2,2,nutrients,res_nut(ires),res_nut parameter from nutrients.res via res_read_nut,no,none,string,0,999,default,yes
964,RESERVOIR,nutrients.res,nutrients,res_hyddb,res_hyddb,delimited,3,3,nutrients,res_hyddb(ires),res_hyddb parameter from nutrients.res via res_read_hyd,no,none,string,0,999,default,yes
965,GENERAL,nutrients.res,nutrients,rte_nut,rte_nut,delimited,4,4,nutrients,rte_nut(ich),rte_nut parameter from nutrients.res via rte_read_nut,no,none,string,0,999,default,yes
966,RESERVOIR,weir.res,weir,res_sed,res_sed,delimited,1,1,weir,res_sed(ires),res_sed parameter from weir.res via res_read_sed,no,none,string,0,999,default,yes
967,RESERVOIR,weir.res,weir,res_nut,res_nut,delimited,2,2,weir,res_nut(ires),res_nut parameter from weir.res via res_read_nut,no,none,string,0,999,default,yes
968,RESERVOIR,weir.res,weir,res_hyddb,res_hyddb,delimited,3,3,weir,res_hyddb(ires),res_hyddb parameter from weir.res via res_read_hyd,no,none,string,0,999,default,yes
969,RESERVOIR,weir.res,weir,res_weir,res_weir,delimited,4,4,weir,res_weir(ires),res_weir parameter from weir.res via res_read_weir,no,none,string,0,999,default,yes
