input_file,line_in_file,position_in_file,component,old_row,new_row
basins_carbon.tes,3,25,BMR_para_sur,,"{'Line in File': '3', 'Position in File': '25', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'BMR_para_sur', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0164', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,26,BMR_para_sub,,"{'Line in File': '3', 'Position in File': '26', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'BMR_para_sub', 'Type': 'real', 'Dimensions': '-', 'Default': '0.02', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,27,HPR_para,,"{'Line in File': '3', 'Position in File': '27', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'HPR_para', 'Type': 'real', 'Dimensions': '-', 'Default': '0.000012', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,28,HSR_para,,"{'Line in File': '3', 'Position in File': '28', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'HSR_para', 'Type': 'real', 'Dimensions': '-', 'Default': '0.000548', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,29,LMR_para_sur,,"{'Line in File': '3', 'Position in File': '29', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'LMR_para_sur', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0405', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,3,Sf_para_sur,,"{'Line in File': '3', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'Sf_para_sur', 'Type': 'real', 'Dimensions': '-', 'Default': '0.05', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,30,LMR_para_sub,,"{'Line in File': '3', 'Position in File': '30', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'LMR_para_sub', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0507', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,31,LSR_para_sur,,"{'Line in File': '3', 'Position in File': '31', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'LSR_para_sur', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0107', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,32,LSR_para_sub,,"{'Line in File': '3', 'Position in File': '32', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'LSR_para_sub', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0132', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,33,XBM_para_sur,,"{'Line in File': '3', 'Position in File': '33', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'XBM_para_sur', 'Type': 'real', 'Dimensions': '-', 'Default': '1.0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,34,XBM_para_sub,,"{'Line in File': '3', 'Position in File': '34', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'XBM_para_sub', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,35,XLSLF_para,,"{'Line in File': '3', 'Position in File': '35', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'XLSLF_para', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,36,OX_aa_para,,"{'Line in File': '3', 'Position in File': '36', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'OX_aa_para', 'Type': 'real', 'Dimensions': '-', 'Default': '10.0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,37,OX_bb_para,,"{'Line in File': '3', 'Position in File': '37', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'OX_bb_para', 'Type': 'real', 'Dimensions': '-', 'Default': '0.035', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,4,Sf_para_sub,,"{'Line in File': '3', 'Position in File': '4', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'Sf_para_sub', 'Type': 'real', 'Dimensions': '-', 'Default': '0.10', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,5,ABL_para,,"{'Line in File': '3', 'Position in File': '5', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'ABL_para', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,6,peroc_DIC_para,,"{'Line in File': '3', 'Position in File': '6', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'peroc_DIC_para', 'Type': 'real', 'Dimensions': '-', 'Default': '0.95', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,7,peroc_DOC_para,,"{'Line in File': '3', 'Position in File': '7', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'peroc_DOC_para', 'Type': 'real', 'Dimensions': '-', 'Default': '0.70', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,8,part_DOC_para,,"{'Line in File': '3', 'Position in File': '8', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'part_DOC_para', 'Type': 'real', 'Dimensions': '-', 'Default': '4000.', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
basins_carbon.tes,3,9,hlife_doc_para,,"{'Line in File': '3', 'Position in File': '9', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'carbon_terrestrial_inputs', 'Component': 'hlife_doc_para', 'Type': 'real', 'Dimensions': '-', 'Default': '50.', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'cbn_tes'}"
bmpuser.str,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
bmpuser.str,2,1,header,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
bmpuser.str,3,1,name,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bmpuser_operation', 'Component': 'name', 'Type': 'character(len=40)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_str'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'bmpuser_operation', 'Component': 'name', 'Type': 'character(len=40)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_str'}"
cal_parms.cal,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
cal_parms.cal,2,1,mchg_par,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mchg_par', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mchg_par', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
cal_parms.cal,3,1,header,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
calibration.cal,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
calibration.cal,2,1,mcal,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mcal', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mcal', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
calibration.cal,3,1,header,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
calibration.cal,4,1,name,"{'Line in File': '4', 'Position in File': '1', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'name', 'Type': 'character(len=25)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'cn2, terrace, land use, mgt, etc.', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '1', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'name', 'Type': 'character(len=25)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': 'cn2, terrace, land use, mgt, etc.', 'Swat_codetype': 'in_chg'}"
calibration.cal,4,10,day2,"{'Line in File': '4', 'Position in File': '10', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'day2', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'last day in range for precip and temp', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '10', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'day2', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': 'last day in range for precip and temp', 'Swat_codetype': 'in_chg'}"
calibration.cal,4,2,chg_typ,"{'Line in File': '4', 'Position in File': '2', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'chg_typ', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'type of change (absval,abschg,pctchg)', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '2', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'chg_typ', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': 'type of change (absval,abschg,pctchg)', 'Swat_codetype': 'in_chg'}"
calibration.cal,4,3,val,"{'Line in File': '4', 'Position in File': '3', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'val', 'Type': 'real', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'value of change', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '3', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'val', 'Type': 'real', 'Dimensions': '-', 'Default': '0.', 'Units': 'N/A', 'Description': 'value of change', 'Swat_codetype': 'in_chg'}"
calibration.cal,4,4,conds,"{'Line in File': '4', 'Position in File': '4', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'conds', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'number of conditions', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '4', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'conds', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': 'number of conditions', 'Swat_codetype': 'in_chg'}"
calibration.cal,4,5,lyr1,"{'Line in File': '4', 'Position in File': '5', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'lyr1', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'first layer in range for soil variables (0 assumes all layers are modified)', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '5', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'lyr1', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': 'first layer in range for soil variables (0 assumes all layers are modified)', 'Swat_codetype': 'in_chg'}"
calibration.cal,4,6,lyr2,"{'Line in File': '4', 'Position in File': '6', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'lyr2', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'last layer in range for soil variables (0 assumes through last layer)', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '6', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'lyr2', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': 'last layer in range for soil variables (0 assumes through last layer)', 'Swat_codetype': 'in_chg'}"
calibration.cal,4,7,year1,"{'Line in File': '4', 'Position in File': '7', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'year1', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'first year for precip and temp', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '7', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'year1', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': 'first year for precip and temp', 'Swat_codetype': 'in_chg'}"
calibration.cal,4,8,year2,"{'Line in File': '4', 'Position in File': '8', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'year2', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'last year for precip and temp', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '8', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'year2', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': 'last year for precip and temp', 'Swat_codetype': 'in_chg'}"
calibration.cal,4,9,day1,"{'Line in File': '4', 'Position in File': '9', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'day1', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': 'first day in range for precip and temp', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '9', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'day1', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': 'first day in range for precip and temp', 'Swat_codetype': 'in_chg'}"
calibration.cal,5,1,cond,"{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (nconds > 0)', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'cond', 'Type': 'type(calibration_conditions)', 'Dimensions': 'allocatable', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}",
calibration.cal,5,1,range,,"{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'range', 'Type': 'character(len=10)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
calibration.cal,5,2,var,,"{'Line in File': '5', 'Position in File': '2', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'var', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
calibration.cal,5,3,val1,,"{'Line in File': '5', 'Position in File': '3', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'val1', 'Type': 'real', 'Dimensions': '-', 'Default': '0.', 'Units': 'N/A', 'Description': 'lower bound of numerical condition', 'Swat_codetype': 'in_chg'}"
calibration.cal,5,4,val2,,"{'Line in File': '5', 'Position in File': '4', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'val2', 'Type': 'real', 'Dimensions': '-', 'Default': '0.', 'Units': 'N/A', 'Description': 'upper bound of numerical condition', 'Swat_codetype': 'in_chg'}"
calibration.cal,6,1,cond,,"{'Line in File': '6', 'Position in File': '1', 'Condition': 'if (range == ""range"")', 'Local (Y/N)': 'N', 'TYPE': 'cal_upd', 'Component': 'cond', 'Type': 'type(calibration_conditions)', 'Dimensions': 'allocatable', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
ch_catunit.def,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
ch_catunit.def,2,1,mreg,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mreg', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mreg', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
ch_catunit.def,3,1,header,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
